Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:25:19,162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1557474,995595
2025-02-01 23:25:31,6162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,2029749,748634
