Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:38:49,403,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,3577817,982659
2025-01-30 18:39:02,6417,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6702483,818589
