Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-13 15:48:09,1130,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6719035,2252633
2024-11-13 15:48:40,7130,VerletListsCells,1.000000,vlc_sliced,none,AoS,enabled,7514989,2113788
