Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:31:36,1074,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6416960,828750
2025-01-30 18:31:51,7098,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7900414,880690
