Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 21:53:58,328,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,8122008,1082560
2025-02-01 21:54:11,6402,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,9452727,734885
