Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:39:10,1130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7802607,870294
2025-01-30 18:39:26,7122,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8580048,959829
