Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-03 20:00:08,438,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,4646015,2015225
2024-11-03 20:00:32,6446,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,4066053,1994436
