Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-03 20:23:49,374,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,4215773,1994415
2024-11-03 20:24:13,6411,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,4708375,2003828
