Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 19:13:00,930,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,4809505,870513
2025-02-01 19:13:14,6986,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,AoS,enabled,5969581,845851
