Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:25:16,162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1572600,984855
2025-02-01 23:25:28,6162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1966942,771481
