Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 19:14:32,738,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,4522625,901173
2025-02-01 19:14:45,6778,pairwise,VerletListsCells,1.000000,vlc_sliced,none,AoS,enabled,7093079,830418
