Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-03 20:13:48,518,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6238359,1711693
2024-11-03 20:14:10,6519,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,9403205,1513089
