Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:25:23,162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1564514,975077
2025-02-01 23:25:35,6162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1901967,734007
