Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:09:37,1114,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6451214,843178
2025-01-30 18:09:53,7122,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7248696,862274
