Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:20:54,170,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1542935,973823
2025-02-01 23:21:06,6162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1994135,733138
