Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-13 07:01:55,446,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,2482449,2387780
2024-11-13 07:02:23,6446,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,2861188,2416293
