Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:39:26,1130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,5306289,819434
2025-01-30 18:39:40,7130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,5643907,837353
