Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 19:12:20,533,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6143259,981077
2025-02-01 19:12:34,6594,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7409631,852076
