Date,Iteration,inTuningPhase,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,iteratePairwise[ns],remainderTraversal[ns],rebuildNeighborLists[ns],iteratePairwiseTotal[ns],tuning[ns]
2024-11-03 20:25:28,0,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7301144,20297,83,7321889,2388975
2024-11-03 20:25:28,1,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7450568,5322,0,7456196,6491
2024-11-03 20:25:28,2,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7662865,5349,0,7668505,6420
2024-11-03 20:25:28,3,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7466321,5296,0,7471880,6212
2024-11-03 20:25:28,4,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7471470,5205,0,7476936,5871
2024-11-03 20:25:28,5,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7630352,5160,0,7635797,6004
2024-11-03 20:25:28,6,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7381531,5588,0,7387430,18394
2024-11-03 20:25:28,7,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7368023,5070,0,7373352,6014
2024-11-03 20:25:28,8,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7360213,5221,0,7365695,5956
2024-11-03 20:25:28,9,true,LinkedCells,1.000000,lc_c01,none,AoS,disabled,7714845,5146,0,7720263,5939
2024-11-03 20:25:28,10,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3797421,10364,62,3808179,7639
2024-11-03 20:25:28,11,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3296107,52379,0,3348765,5857
2024-11-03 20:25:28,12,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3296451,63470,0,3360203,5883
2024-11-03 20:25:28,13,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3263358,53028,0,3316676,5770
2024-11-03 20:25:28,14,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3260505,52718,0,3313515,5962
2024-11-03 20:25:28,15,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3281868,52766,0,3334902,5913
2024-11-03 20:25:28,16,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3262540,52730,0,3315542,5691
2024-11-03 20:25:28,17,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3277745,52651,0,3330677,5623
2024-11-03 20:25:28,18,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3281535,53291,0,3335111,5866
2024-11-03 20:25:28,19,true,LinkedCells,1.000000,lc_c01,none,SoA,disabled,3250643,52748,0,3303660,5740
2024-11-03 20:25:28,20,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,3267892,5543,65,3273838,7649
2024-11-03 20:25:28,21,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2953275,5484,0,2959063,6059
2024-11-03 20:25:28,22,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2939094,11736,0,2951122,5714
2024-11-03 20:25:28,23,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2957633,5404,0,2963329,5792
2024-11-03 20:25:28,24,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2960790,5289,0,2966344,5649
2024-11-03 20:25:28,25,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2965518,5261,0,2971052,5638
2024-11-03 20:25:28,26,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2950347,5283,0,2955902,5927
2024-11-03 20:25:28,27,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2962759,5220,0,2968241,5637
2024-11-03 20:25:28,28,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2955769,25559,0,2981592,6328
2024-11-03 20:25:28,29,true,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,2986688,68982,0,3055950,5785
2024-11-03 20:25:28,30,true,LinkedCells,1.000000,lc_c04,none,AoS,disabled,6505328,5631,70,6511392,13926
2024-11-03 20:25:28,31,true,LinkedCells,1.000000,lc_c04,none,AoS,disabled,6414065,9670,0,6424052,5329
2024-11-03 20:25:28,32,true,LinkedCells,1.000000,lc_c04,none,AoS,disabled,6394642,9430,0,6404371,5237
2024-11-03 20:25:28,33,true,LinkedCells,1.000000,lc_c04,none,AoS,disabled,6476367,9267,0,6485993,5491
2024-11-03 20:25:28,34,true,LinkedCells,1.000000,lc_c04,none,AoS,disabled,6403548,8963,0,6412807,4819
2024-11-03 20:25:28,35,true,LinkedCells,1.000000,lc_c04,none,AoS,disabled,6385773,8729,0,6394778,4966
2024-11-03 20:25:28,36,true,LinkedCells,1.000000,lc_c04,none,AoS,disabled,6437184,8977,0,6446449,5110
2024-11-03 20:25:28,37,true,LinkedCells,1.000000,lc_c04,none,AoS,disabled,6430199,8772,0,6439261,5325
2024-11-03 20:25:28,38,true,LinkedCells,1.000000,lc_c04,none,AoS,disabled,6446753,8655,0,6455724,4878
