Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 19:11:51,898,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,5993641,937022
2025-02-01 19:12:06,6946,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7713792,903012
