Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:10:33,1130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6577984,853433
2025-01-30 18:10:49,7130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8220255,891771
