Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:10:29,954,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,5982777,858795
2025-01-30 18:10:45,7058,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8143650,886764
