Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:08:31,770,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6284247,884845
2025-01-30 18:08:45,6770,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,7463946,879769
