Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-13 16:26:23,1130,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,8467278,2279001
2024-11-13 16:26:57,7130,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7313183,2197371
