Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-13 16:09:15,262,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,3780927,2871714
2024-11-13 16:09:48,6316,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,5836678,2687142
