Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:24:51,162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1547995,974317
2025-02-01 23:25:03,6162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1952655,752424
