Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:36:52,794,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,7688577,941039
2025-01-30 18:37:07,6777,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8880618,914074
