Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-03 19:59:58,1130,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,8305297,1604554
2024-11-03 20:00:22,7130,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7738588,1521802
