Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:32:41,858,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,4531824,862959
2025-01-30 18:32:54,6841,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,5624608,817560
