Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:36:48,943,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7366526,883151
2025-01-30 18:37:03,7047,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8684642,925151
