Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-03 20:24:55,239,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,4351736,2163922
2024-11-03 20:25:19,6297,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,4705702,1984557
