Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-03 19:59:09,555,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,AoS,enabled,7267720,1755213
2024-11-03 19:59:32,6577,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,9261151,1598500
