Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:27:42,1130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6393248,831534
2025-01-30 18:27:57,7122,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8583473,884536
