Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:39:12,1130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7470157,870151
2025-01-30 18:39:28,7130,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,7998496,922308
