Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:25:13,138,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1465795,955054
2025-02-01 23:25:25,6138,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1870287,750395
