Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:37:07,1130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,5747454,819399
2025-01-30 18:37:21,7130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,5476560,834898
