Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 19:14:47,1082,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6118783,865892
2025-02-01 19:15:02,7122,pairwise,VerletListsCells,1.000000,vlc_sliced,none,AoS,enabled,6735825,822380
