Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-03 16:10:52,1130,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,9388027,1589902
2024-11-03 16:11:17,7130,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,10757544,1517552
