Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:25:10,94,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1082315,941819
2025-02-01 23:25:22,6090,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1390866,703869
