Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:31:35,1130,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6047529,839035
2025-01-30 18:31:50,7122,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7794404,876745
