Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:39:03,927,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7566956,858705
2025-01-30 18:39:19,7038,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7429616,903148
