Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:10:33,1122,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8375157,850637
2025-01-30 18:10:50,7130,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,9390484,926119
