Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:24:12,90,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1395310,970695
2025-02-01 23:24:24,6082,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1820637,707150
