Date,Iteration,avgParticlesPerCell,cutoff,domainSizeX,domainSizeY,domainSizeZ,estimatedNumNeighborInteractions,homogeneity,maxDensity,maxParticlesPerCell,minParticlesPerCell,numCells,numEmptyCells,numHaloParticles,numParticles,particleSize,particleSizeNeededByFunctor,particlesPerBlurredCellStdDev,particlesPerCellStdDev,rebuildFrequency,skin,threadCount
2024-11-03 00:49:39,0,0.262500,2.000000,15.000000,60.000000,15.000000,32878,0.265598,0.777778,16,0,1920,1664,1260,1764,128,72,1.068813,0.242877,10,0.500000,1
2024-11-03 00:49:39,1,0.306250,2.000000,15.000000,60.000000,15.000000,32878,0.265598,0.777778,16,0,1920,1664,1176,1764,128,72,0.904083,0.207439,10,0.500000,1
2024-11-03 00:49:39,2,0.306250,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1176,1764,128,72,0.904083,0.211389,10,0.500000,1
2024-11-03 00:49:39,3,0.306250,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1176,1764,128,72,0.904083,0.211389,10,0.500000,1
2024-11-03 00:49:40,4,0.306250,2.000000,15.000000,60.000000,15.000000,34674,0.269741,0.907407,19,0,1920,1664,1176,1764,128,72,0.904083,0.213336,10,0.500000,1
2024-11-03 00:49:40,5,0.306250,2.000000,15.000000,60.000000,15.000000,34674,0.269741,0.907407,19,0,1920,1664,1176,1764,128,72,0.904083,0.213336,10,0.500000,1
2024-11-03 00:49:40,6,0.306250,2.000000,15.000000,60.000000,15.000000,34674,0.269741,0.907407,19,0,1920,1664,1176,1764,128,72,0.904083,0.213336,10,0.500000,1
2024-11-03 00:49:40,7,0.306250,2.000000,15.000000,60.000000,15.000000,34674,0.269741,0.907407,19,0,1920,1664,1176,1764,128,72,0.904083,0.213336,10,0.500000,1
2024-11-03 00:49:40,8,0.304167,2.000000,15.000000,60.000000,15.000000,34665,0.269741,0.907407,19,0,1920,1664,1180,1764,128,72,0.910837,0.214804,10,0.500000,1
2024-11-03 00:49:40,9,0.293750,2.000000,15.000000,60.000000,15.000000,34498,0.269741,0.907407,19,0,1920,1664,1200,1764,128,72,0.946070,0.222030,10,0.500000,1
2024-11-03 00:49:40,10,0.289583,2.000000,15.000000,60.000000,15.000000,34473,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.225211,10,0.500000,1
2024-11-03 00:49:40,11,0.289583,2.000000,15.000000,60.000000,15.000000,34130,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.224030,10,0.500000,1
2024-11-03 00:49:40,12,0.289583,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.223842,10,0.500000,1
2024-11-03 00:49:40,13,0.289583,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.223842,10,0.500000,1
2024-11-03 00:49:40,14,0.289583,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.223842,10,0.500000,1
2024-11-03 00:49:40,15,0.289583,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.223842,10,0.500000,1
2024-11-03 00:49:41,16,0.289583,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.223842,10,0.500000,1
2024-11-03 00:49:41,17,0.289583,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.223842,10,0.500000,1
2024-11-03 00:49:41,18,0.289583,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.223842,10,0.500000,1
2024-11-03 00:49:41,19,0.289583,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1208,1764,128,72,0.960884,0.223842,10,0.500000,1
2024-11-03 00:49:41,20,0.262500,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.247469,10,0.500000,1
2024-11-03 00:49:41,21,0.262500,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.247469,10,0.500000,1
2024-11-03 00:49:41,22,0.262500,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.247469,10,0.500000,1
2024-11-03 00:49:41,23,0.262500,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.247469,10,0.500000,1
2024-11-03 00:49:41,24,0.262500,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.247469,10,0.500000,1
2024-11-03 00:49:41,25,0.262500,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.247469,10,0.500000,1
2024-11-03 00:49:41,26,0.262500,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.247469,10,0.500000,1
2024-11-03 00:49:41,27,0.262500,2.000000,15.000000,60.000000,15.000000,34075,0.269741,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.247469,10,0.500000,1
2024-11-03 00:49:42,28,0.262500,2.000000,15.000000,60.000000,15.000000,33837,0.268896,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.246561,10,0.500000,1
2024-11-03 00:49:42,29,0.262500,2.000000,15.000000,60.000000,15.000000,33506,0.267732,0.907407,19,0,1920,1664,1260,1764,128,72,1.068813,0.245296,10,0.500000,1
2024-11-03 00:49:42,30,0.220833,2.000000,15.000000,60.000000,15.000000,33485,0.267684,0.907407,19,0,1920,1664,1340,1764,128,72,1.287230,0.292515,10,0.500000,1
