Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:34:16,1122,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6344770,703292
2025-02-01 23:34:30,7130,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,6457059,701370
