Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:28:34,850,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,5358867,854891
2025-01-30 18:28:47,6834,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,5277778,834204
