Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:31:48,793,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,4984771,860008
2025-01-30 18:32:01,6801,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6343363,849838
