Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:28:50,482,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,4711117,930186
2025-01-30 18:29:03,6577,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6592069,791872
