Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:25:45,162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1571078,989869
2025-02-01 23:25:58,6162,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1937578,735931
