Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:27:24,942,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6816639,895683
2025-01-30 18:27:42,7050,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8446137,853230
