Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:09:22,834,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6143654,870838
2025-01-30 18:09:37,6901,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,9072694,872853
