Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-13 16:04:09,446,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,4061446,2654606
2024-11-13 16:04:41,6446,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,3402932,2691960
