Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:24:39,90,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1517265,974369
2025-02-01 23:24:51,6082,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1775766,715359
