Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-01-30 18:07:53,515,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8238506,1155504
2025-01-30 18:08:09,6569,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8900968,928118
