Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-03 20:24:59,446,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,4957348,2000030
2024-11-03 20:25:23,6446,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,4044731,1977445
