Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:31:42,394,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,4905545,976460
2025-02-01 23:31:54,6418,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,7613283,689308
