Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-13 15:47:18,426,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,4180558,2725908
2024-11-13 15:47:51,6446,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,4318326,2769801
