Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-13 15:54:41,256,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,4958537,2859474
2024-11-13 15:55:14,6327,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,3654035,2665508
