Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-13 16:04:40,1130,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,7234061,2366353
2024-11-13 16:05:11,7130,VerletListsCells,1.000000,vlc_sliced,none,AoS,enabled,8448299,2236303
