Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-02-01 23:20:58,170,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,1587991,981858
2025-02-01 23:21:11,6170,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,2033036,745976
