Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2024-11-03 20:23:49,518,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,6688370,1714350
2024-11-03 20:24:10,6519,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,8681681,1508012
